vns_iter,evento,l,iter_interna,fp,tmax,pen_cap,pen_jan,pen_tsk,tempo_s
7,melhoria,2,37,619.0834,591.297,0.0,0.0,0.0,3.129
7,melhoria,2,39,619.0529,591.297,0.0,0.0,0.0,3.406
7,melhoria,2,41,618.6677,590.817,0.0,0.0,0.0,3.678
7,melhoria,2,43,618.6589,590.817,0.0,0.0,0.0,3.925
7,melhoria,2,45,618.6582,590.817,0.0,0.0,0.0,4.297
7,melhoria,5,50,618.4768,590.817,0.0,0.0,0.0,5.107
7,melhoria,1,51,618.2138,590.817,0.0,0.0,0.0,5.127
7,melhoria,1,52,618.0625,590.817,0.0,0.0,0.0,5.129
7,melhoria,1,53,617.8987,590.9898,0.0,0.0,0.0,5.153
7,melhoria,1,54,617.7849,590.9898,0.0,0.0,0.0,5.164
7,melhoria,1,55,600.3107,573.6068,0.0,0.0,0.0,5.168
7,melhoria,2,57,600.179,573.4102,0.0,0.0,0.0,5.424
7,melhoria,2,59,600.1713,573.4102,0.0,0.0,0.0,5.68
7,melhoria,2,61,600.1618,573.4102,0.0,0.0,0.0,5.94
7,melhoria,2,63,600.135,573.4102,0.0,0.0,0.0,6.227
7,melhoria,2,65,600.0936,573.4102,0.0,0.0,0.0,6.495
7,melhoria,2,67,600.0909,573.4102,0.0,0.0,0.0,6.748
7,melhoria,2,69,600.0892,573.4102,0.0,0.0,0.0,6.993
7,melhoria,2,71,600.089,573.4102,0.0,0.0,0.0,7.283
7,melhoria,2,73,600.0886,573.4102,0.0,0.0,0.0,7.541
7,melhoria,2,75,600.058,573.4102,0.0,0.0,0.0,7.866
7,timeout,2,76,600.058,573.4102,0.0,0.0,0.0,8.106
7,saida,0,76,600.058,573.4102,0.0,0.0,0.0,8.106
7,entrada,0,0,600.058,573.4102,0.0,0.0,0.0,0.0
7,melhoria,2,2,600.0576,573.4102,0.0,0.0,0.0,0.361
7,saida,0,7,600.0576,573.4102,0.0,0.0,0.0,1.181
7,entrada,0,0,600.0576,573.4102,0.0,0.0,0.0,0.0
7,saida,0,5,600.0576,573.4102,0.0,0.0,0.0,0.793
7,entrada,0,0,600.0576,573.4102,0.0,0.0,0.0,0.0
7,saida,0,5,600.0576,573.4102,0.0,0.0,0.0,0.803
8,entrada,0,0,607.5391,578.6483,0.0,0.0,0.0,0.0
